Symbol,Name,MarketCap,IPOyear,Sector,industry,Summary Quote
SPDC,"Speed Commerce, Inc.",218845056.8,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/spdc
SPEX,Spherix Incorporated,9054418.4,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/spex
SAVE,"Spirit Airlines, Inc.",3197928291,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,6456995422,1981,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPCHA,"Sport Chalet, Inc.",16744566.98,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spcha
SPCHB,"Sport Chalet, Inc.",18163598.08,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spchb
SPRD,"Spreadtrum Communications, Inc.",1455686092,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/sprd
SFM,"Sprouts Farmers Market, Inc.",6541204278,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",1013388100,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",3305600695,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,480762751.3,1983,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STMP,Stamps.com Inc.,761542676.4,1999,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/stmp
STAN,Standard Parking Corporation,560762524.1,1992,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/stan
STLY,"Stanley Furniture Company, Inc.",54409196.25,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",10455617503,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,233349158.1,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
STSI,"Star Scientific, Inc.",248609567.9,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/stsi
SBUX,Starbucks Corporation,60574111000,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STRZA,Starz,3148665998,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strza
STRZB,Starz,270990223.3,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strzb
STFC,State Auto Financial Corporation,827093861.1,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,544681474.4,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SIBC,"State Investors Bancorp, Inc.",38578353,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sibc
GASS,"StealthGas, Inc.",395487420,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STLD,"Steel Dynamics, Inc.",4222139503,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",691265809.6,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
STNR,Steiner Leisure Limited,807210640.6,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stnr
STEL,StellarOne Corporation,543687218.6,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stel
STEM,"StemCells, Inc.",69263679.24,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/stem
STML,"Stemline Therapeutics, Inc.",292034032,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
STXS,"Stereotaxis, Inc.",64343294.32,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stxs
STXSR,"Stereotaxis, Inc.",0,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stxsr
SRCL,"Stericycle, Inc.",9975833689,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
STRL,Sterling Construction Company Inc,170960574.2,1986,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
STSA,Sterling Financial Corporation,1901727997,n/a,Finance,Banks,http://www.nasdaq.com/symbol/stsa
SHOO,"Steven Madden, Ltd.",2591092842,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,29281493.43,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
STEI,"Stewart Enterprises, Inc.",1129035442,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stei
STCK,"Stock Building Supply Holdings, Inc.",426331082.2,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/stck
BANX,StoneCastle Financial Corporation,150060000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx
SSYS,"Stratasys, Ltd.",6056866212,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,142008712.6,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",129869764.4,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",406199993.3,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",103763925.8,1992,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
STB,Student Transportation Inc,511638388.7,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",270536218.7,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUBK,Suffolk Bancorp,233311962.2,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk
SUMR,"Summer Infant, Inc.",50842880.06,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",67288534.88,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,48143220.92,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SNBC,"Sun Bancorp, Inc.",266617243.2,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,1040753584,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNSS,"Sunesis Pharmaceuticals, Inc.",265708856.2,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",604164177.5,1981,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,3793616969,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
SSH,Sunshine Heart Inc,157771729.9,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh
SMCI,"Super Micro Computer, Inc.",615333265.1,1996,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SPCB,"SuperCom, Ltd.",38890929.54,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,19023918,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",97854618.4,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",213488277,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPPR,"Supertel Hospitality, Inc.",13455728.25,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppr
SPPRO,"Supertel Hospitality, Inc.",8478750,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppro
SPPRP,"Supertel Hospitality, Inc.",7229430,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spprp
SUPX,"Supertex, Inc.",280328520.4,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx
SPRT,"support.com, Inc.",236960652.5,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SCAI,"Surgical Care Affiliates, Inc.",1019177246,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/scai
SRDX,"SurModics, Inc.",322715265.8,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SUSQ,"Susquehanna Bancshares, Inc.",2220662415,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SBBX,Sussex Bancorp,31709424.05,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SUTR,Sutor Technology Group Limited,79519543.68,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr
STRN,Sutron Corporation,22847700.59,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
SIVB,SVB Financial Group,4425082106,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",103567809.8,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh
SYKE,"Sykes Enterprises, Incorporated",901997148.1,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,16043526306,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMM,"Symmetricom, Inc.",301320473.4,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/symm
SYNC,"Synacor, Inc.",70237807.02,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
GEVA,Synageva BioPharma Corp.,1598383904,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/geva
SYNL,Synalloy Corporation,142393042,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,1574791933,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",1347914184,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SURG,"Synergetics USA, Inc.",102689417.6,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg
SGYP,"Synergy Pharmaceuticals, Inc.",367041106.3,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",18654547.32,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu
SGYPW,"Synergy Pharmaceuticals, Inc.",0,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypw
ELOS,Syneron Medical Ltd.,339725310.4,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
SNPS,"Synopsys, Inc.",5595140862,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SNTA,Synta Pharmaceuticals Corp.,294397975.6,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta
SYNT,"Syntel, Inc.",3586467331,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",38295503.64,1991,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYNM,Syntroleum Corporation,40661757.36,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm
SYUT,"Synutra International, Inc.",410846112.2,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut
SYPR,"Sypris Solutions, Inc.",55238079.05,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
TROW,"T. Rowe Price Group, Inc.",20460399792,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TAIT,Taitron Components Incorporated,5872141.36,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",1734233754,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TBAC,"Tandy Brands Accessories, Inc.",2649833.81,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tbac
TLF,"Tandy Leather Factory, Inc.",84221949.24,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TNGO,"Tangoe, Inc.",597590504.6,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo
TRGT,"Targacept, Inc.",155179298.3,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trgt
TASR,"TASER International, Inc.",853676534.9,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,69596688.7,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYC,"Taylor Capital Group, Inc.",676740547.7,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc
TAYCO,"Taylor Capital Group, Inc.",0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tayco
TAYCP,"Taylor Capital Group, Inc.",0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/taycp
TAYD,"Taylor Devices, Inc.",26917312.95,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,533006098.4,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TEAR,TearLab Corporation,352587403.5,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,2001687551,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TECH,Techne Corporation,3193724080,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech
TCCO,Technical Communications Corporation,15610698.84,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",211049724,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TECUA,Tecumseh Products Company,134716896.4,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecua
TECUB,Tecumseh Products Company,129838259.8,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecub
TKMR,Tekmira Pharmaceuticals Corp,149125039.8,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkmr
TSYS,"TeleCommunication Systems, Inc.",140301424.8,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tsys
TNAV,"TeleNav, Inc.",281467710.2,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TTEC,"TeleTech Holdings, Inc.",1309008753,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TELK,"Telik, Inc.",7068046.5,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/telk
TLAB,"Tellabs, Inc.",866227723,1980,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlab
TBNK,Territorial Bancorp Inc.,230483871.1,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",1099587292,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,728978152.8,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",16893443278,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,296049286.5,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TSRA,"Tessera Technologies, Inc.",988886516.8,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",1703997002,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",211311765.6,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",2127143798,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,45807466321,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",1930595966,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
THRD,TF Financial Corporation,86889107.62,n/a,Finance,Banks,http://www.nasdaq.com/symbol/thrd
TFSL,TFS Financial Corporation,3669771825,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",120129753.4,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
TGE,"TGC Industries, Inc.",152955200.2,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tge
ABCO,The Advisory Board Company,2242745565,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",1499740000,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",643142112.3,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BKYF,The Bank of Kentucky Financial Corp.,233499811.2,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkyf
BONT,"The Bon-Ton Stores, Inc.",243192583.7,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,9606569188,2002,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,2521426437,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",603888364.3,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
PLCE,"The Children&#39;s Place Retail Stores, Inc.",1206768292,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce
TCFC,The Community Financial Corporation,91087550.4,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,767148030.2,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",166410909.8,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",937395534,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,818702480,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,"The Finish Line, Inc.",1220694075,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",76401825,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,362275339.3,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
TFM,"The Fresh Market, Inc.",2430315516,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm
GT,The Goodyear Tire & Rubber Company,5199657033,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt
GTPPP,The Goodyear Tire & Rubber Company,0,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gtppp
HCKT,"The Hackett Group, Inc.",188116845.4,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",3980012413,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",32675024.8,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,47036380.16,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
KEYW,The KEYW Holding Corporation,443734612.2,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
